EMEC609997_Aphilanthops_foxi,0.058823529411764705,0.15384615384615385
EMEC609987_Aphilanthops_foxi,0.06451612903225806,0.1111111111111111
EMEC609976_Timberlakena_yucaipa,0.3181818181818182,0.4225352112676056
EMEC609968_Timberlakena_yucaipa,0.3283582089552239,0.31746031746031744
EMEC609963_Timberlakena_yucaipa,0.1095890410958904,0.40625
EMEC609958_Timberlakena_yucaipa,0.10695187165775401,0.5172413793103449
EMEC609952_Stigmus_sp,0.1746031746031746,0.38961038961038963
EMEC609951_Stigmus_sp,0.12080536912751678,0.49411764705882355
EMEC609945_Stigmus_sp,0.13793103448275862,0.45161290322580644
EMEC609936_Stigmus_sp,0.2033898305084746,0.56
EMEC609935_Stigmus_sp,0.25,0.5185185185185185
EMEC609934_Stigmus_sp,0.046511627906976744,0.1276595744680851
EMEC609933_Stigmus_sp,0.24489795918367346,0.41509433962264153
EMEC609930_Stigmus_sp,0.32432432432432434,0.5925925925925926
EMEC609928_Stigmus_sp,0.1891891891891892,0.7058823529411765
EMEC609926_Stigmus_sp,0.19607843137254902,0.45
EMEC609924_Stigmus_sp,0.14492753623188406,0.4878048780487805
EMEC609921_Stigmus_sp,0.0392156862745098,0.47619047619047616
EMEC609944_Stigmus_sp,0.29411764705882354,0.35714285714285715
EMEC609918_Stigmus_sp,0.16326530612244897,0.49056603773584906
EMEC609916_Stigmus_sp,0.20512820512820512,0.10810810810810811
EMEC609914_Stigmus_sp,0.08,0.08695652173913043
EMEC609912_Stigmus_sp,0.09090909090909091,0.09523809523809523
EMEC609910_Stigmus_sp,0.06451612903225806,0.47368421052631576
EMEC609908_Stigmus_sp,0.2535211267605634,0.35714285714285715
EMEC609903_Stigmus_sp,0.37142857142857144,0.7017543859649122
EMEC609902_Stigmus_sp,0.1111111111111111,0.2222222222222222
EMEC609900_Stigmus_sp,0.13636363636363635,0.29411764705882354
EMEC609889_Cerceris_convergens,0.03225806451612903,0.034482758620689655
EMEC609885_Cerceris_convergens,0.041379310344827586,0.10909090909090909
EMEC609882_Cerceris_convergens,0.17391304347826086,0.30303030303030304
EMEC609881_Cerceris_convergens,0.07692307692307693,0.0
EMEC609880_Cerceris_convergens,0.26785714285714285,0.5161290322580645
EMEC609879_Cerceris_convergens,0.06896551724137931,0.17391304347826086
EMEC609874_Cerceris_convergens,0.09271523178807947,0.10810810810810811
EMEC609867_Cerceris_convergens,0.11570247933884298,0.045454545454545456
EMEC609862_Cerceris_convergens,0.037267080745341616,0.17647058823529413
EMEC609861_Cerceris_convergens,0.09448818897637795,0.09230769230769231
EMEC609857_Cerceris_convergens,0.047619047619047616,0.0625
EMEC609853_Cerceris_convergens,0.024691358024691357,0.25
EMEC609848_Cerceris_convergens,0.18518518518518517,0.09523809523809523
EMEC609841_Cerceris_convergens,0.05517241379310345,0.1951219512195122
EMEC609839_Cerceris_convergens,0.07142857142857142,0.23333333333333334
EMEC609836_Cerceris_convergens,0.06153846153846154,0.09302325581395349
EMEC609828_Cerceris_convergens,0.0380952380952381,0.0
EMEC609826_Cerceris_convergens,0.0,0.0
EMEC609816_Cerceris_convergens,0.06756756756756757,0.08695652173913043
EMEC609815_Cerceris_convergens,0.08333333333333333,0.045454545454545456
EMEC609803_Cerceris_convergens,0.07633587786259542,0.04
EMEC609800_Cerceris_convergens,0.05454545454545454,0.09302325581395349
EMEC609795_Cerceris_convergens,0.046153846153846156,0.13333333333333333
EMEC609785_Cerceris_convergens,0.10204081632653061,0.18181818181818182
EMEC609782_Cerceris_convergens,0.057971014492753624,0.08163265306122448
EMEC609780_Cerceris_convergens,0.031496062992125984,0.043478260869565216
EMEC609770_Cerceris_convergens,0.07476635514018691,0.04878048780487805
EMEC609766_Cerceris_convergens,0.06289308176100629,0.1111111111111111
EMEC609764_Cerceris_convergens,0.047244094488188976,0.19047619047619047
EMEC609890_Cerceris_convergens,0.12371134020618557,0.1724137931034483
EMEC609747_Cerceris_convergens,0.05,0.12903225806451613
EMEC609742_Cerceris_convergens,0.0967741935483871,0.05128205128205128
EMEC609740_Cerceris_convergens,0.0125,0.04918032786885246
EMEC609733_Cerceris_convergens,0.06829268292682927,0.2727272727272727
EMEC609758_Cerceris_convergens,0.056338028169014086,0.044444444444444446
EMEC609730_Cerceris_convergens,0.034482758620689655,0.043478260869565216
EMEC609722_Cerceris_convergens,0.07407407407407407,0.3111111111111111
EMEC609719_Cerceris_convergens,0.21052631578947367,0.45454545454545453
EMEC609711_Cerceris_convergens,0.0975609756097561,0.0
EMEC609709_Cerceris_convergens,0.12962962962962962,0.27450980392156865
EMEC609705_Cerceris_conifrons,0.12244897959183673,0.11267605633802817
EMEC609696_Cerceris_conifrons,0.05454545454545454,0.04081632653061224
EMEC609689_Cerceris_conifrons,0.043010752688172046,0.12121212121212122
EMEC609686_Cerceris_conifrons,0.10526315789473684,0.03508771929824561
EMEC609685_Cerceris_conifrons,0.3300970873786408,0.5833333333333334
EMEC609683_Cerceris_conifrons,0.0851063829787234,0.05405405405405406
EMEC609675_Cerceris_conifrons,0.0449438202247191,0.0
EMEC609897_Cerceris_convergens,0.05263157894736842,0.04597701149425287
EMEC609661_Cerceris_completa,0.17391304347826086,0.16129032258064516
EMEC609651_Cerceris_completa,0.06504065040650407,0.06666666666666667
EMEC609504_Cerceris_compacta,0.08333333333333333,0.047058823529411764
EMEC609488_Cerceris_compacta,0.06015037593984962,0.21818181818181817
